id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14348690,Les Immeubles Charlevoix - 760331,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81275,-71.21528,Entire home/apt,260,2,0,,,72,300
14349791,Les Immeubles Charlevoix - 760314,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81149,-71.21503,Entire home/apt,260,2,1,2017-08-27,0.05,72,311
14350753,Les Immeubles Charlevoix - 760315,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8134,-71.21679,Entire home/apt,289,2,3,2019-01-02,0.15,72,0
14351642,Les Immeubles Charlevoix - 760404,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.21531,Entire home/apt,289,2,3,2018-03-11,0.13,72,358
14354495,CENTRE VILLLE DE QUÉBEC / DOWNTOWN QUEBEC,87984957,Richard,,Saint-Roch,46.81188,-71.22841,Entire home/apt,95,3,46,2019-01-02,1.47,2,310
14354589,Les Immeubles Charlevoix - 760406,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81176,-71.21733,Entire home/apt,198,2,0,,,72,343
14355225,Les Immeubles Charlevoix - 760407,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81283,-71.21668,Entire home/apt,230,2,0,,,72,355
14355627,Les Immeubles Charlevoix - 760409,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.8126,-71.21701,Entire home/apt,271,2,4,2018-08-13,0.19,72,86
14356249,Les Immeubles Charlevoix - 760410,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81118,-71.21685,Entire home/apt,230,2,1,2017-12-26,0.07,72,299
14356594,Les Immeubles Charlevoix - 760411,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81265,-71.21535,Entire home/apt,289,2,1,2018-08-11,0.14,72,299
14365938,Les Immeubles Charlevoix - 760412,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81141,-71.21538,Entire home/apt,289,2,17,2018-10-21,0.68,72,341
14366206,Les Immeubles Charlevoix - 760414,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81157,-71.21714,Entire home/apt,260,2,0,,,72,305
14366705,Les Immeubles Charlevoix - 760415,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81155,-71.21509,Entire home/apt,289,2,13,2018-10-21,0.62,72,290
14367035,Les Immeubles Charlevoix - 760431,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.8115,-71.21722,Entire home/apt,260,2,3,2017-09-03,0.15,72,305
14369914,petit appartement sur 2 étages,88161916,Louis-Philippe,,Vanier,46.81663,-71.26478,Entire home/apt,60,1,168,2019-02-21,5.38,1,354
14387399,Ici vous êtes chez-vous...,87510785,María Antonia,,Saint-Émile,46.87034,-71.32314,Private room,159,1,0,,,1,0
14405669,Appartement entier confortable et très bien équipé,50407203,Nicole,,Saint-Sauveur,46.81023,-71.23595,Entire home/apt,100,1,163,2018-10-28,5.20,1,0
14415454,Chez Hélène,41427515,Hélène,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81462,-71.20571,Entire home/apt,153,2,81,2018-11-11,2.60,2,0
14416595,Cozy room in central Quebec City,44785462,Catherine,,Saint-Jean-Baptiste,46.81161,-71.21624,Private room,62,2,77,2019-02-18,2.46,1,24
14419448,À l'Improviste pour deux personnes,78331113,Yannick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81032,-71.20647,Private room,125,1,61,2019-02-26,3.14,5,86
14421819,Apartement in the heart of Vieux-Québec 2/1/2,49104997,Rene,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81499,-71.20709,Entire home/apt,95,2,90,2019-02-26,2.89,3,99
14427503,A Sweet Suite in Sillery,88786231,Denise,,Sillery,46.79222,-71.23974,Private room,110,2,35,2019-01-02,1.13,3,352
14462300,Chambre pour 2,3528354,Annie,,Lairet,46.83306,-71.24753,Private room,35,2,15,2019-02-18,0.48,1,342
14464575,Reduced Rates for Longer Stays,88786231,Denise,,Sillery,46.79131,-71.23893,Private room,117,2,34,2019-02-18,1.09,3,362
14465137,magnifique condo au coeur du Vieux Quebec,85526666,Denise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81227,-71.20867,Entire home/apt,225,1,5,2016-08-29,0.16,1,0
14466901,Logement avec les murs en briques !,81536579,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81347,-71.21234,Entire home/apt,75,32,57,2018-08-25,1.87,6,365
14467083,Loft coquet sur 2 étage bien situé,23072205,Marie-Ève,,Saint-Jean-Baptiste,46.80782,-71.22527,Entire home/apt,95,31,22,2018-01-10,0.74,3,365
14499058,Private Room next to Laval University,10023073,Kevin,,Cité Universitaire,46.77792,-71.28787,Private room,40,3,5,2018-11-30,0.16,3,282
14501295,"Maison de ville meublée à louer 4 à 6 mois, nov à",89548017,Claude,,Quartier 4-3,46.88154,-71.25642,Entire home/apt,1301,90,0,,,1,173
14532178,The Cocoon Room,88786231,Denise,,Sillery,46.79076,-71.24017,Private room,100,2,25,2018-10-09,0.81,3,0
14567493,Appart complet: plein centre ville! Avec chat :),50854758,Joeva,,Saint-Jean-Baptiste,46.80875,-71.22115,Entire home/apt,80,2,5,2017-05-22,0.17,1,0
14568967,Apartment BonSéjour 202,36623206,Moussa,,Saint-Roch,46.81216,-71.22656,Entire home/apt,186,1,20,2017-09-17,0.64,4,297
14571729,Les Immeubles Charlevoix - 760506,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81193,-71.21503,Entire home/apt,380,2,17,2018-10-07,0.78,72,324
14572435,Les Immeubles Charlevoix - 760504,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81256,-71.21689,Entire home/apt,289,2,2,2017-09-03,0.11,72,297
14572845,Les Immeubles Charlevoix - 760507,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81296,-71.21531,Entire home/apt,230,2,1,2017-07-05,0.05,72,357
14574496,Appartement dans maison privée Ste-Foy,30633374,Gaetanne,,Cité Universitaire,46.77579,-71.29881,Private room,66,6,4,2017-07-31,0.14,3,267
14586857,Belle chambre avec balcon  (Wifi),90051175,Jean-Philippe,,Plateau,46.77785,-71.30974,Private room,24,2,108,2019-02-14,3.50,1,78
14593799,Very big private room near downtown,51455930,Tengfei,,Vieux-Limoilou,46.82223,-71.23151,Private room,35,3,15,2018-12-29,0.49,1,0
14593972,"Condo Deluxe, Excellent location Old Town Quebec",9431361,Alejandra,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81386,-71.21612,Entire home/apt,141,2,2,2016-09-05,0.07,1,0
14607439,Les Immeubles Charlevoix - 760508,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81281,-71.21571,Entire home/apt,289,2,5,2018-07-19,0.23,72,307
14608028,Les Immeubles Charlevoix - 760509,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81149,-71.21704,Entire home/apt,271,2,1,2017-07-02,0.05,72,363
14608894,Les Immeubles Charlevoix - 760511,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81122,-71.21516,Entire home/apt,289,2,3,2018-06-26,0.15,72,357
14609238,Les Immeubles Charlevoix - 760512,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81335,-71.21703,Entire home/apt,289,2,5,2018-08-10,0.26,72,308
14609600,Les Immeubles Charlevoix - 760514,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.8117,-71.21724,Entire home/apt,260,2,0,,,72,305
14609948,Les Immeubles Charlevoix - 760516,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81138,-71.21705,Entire home/apt,289,2,0,,,72,343
14610259,Les Immeubles Charlevoix - 760531,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81332,-71.21648,Entire home/apt,260,2,1,2017-08-10,0.05,72,297
14613354,"Familles!
15 minutes en auto du vieux Québec!",90693491,Marie-Eve,,Val-Bélair,46.85836,-71.4318,Entire home/apt,100,4,15,2019-01-05,0.49,1,7
14630854,Les Immeubles Charlevoix - 760604,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81319,-71.217,Entire home/apt,289,2,12,2018-10-05,0.55,72,340
14633870,Loft au Cœur du Vieux-Québec !,81536579,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81475,-71.2136,Entire home/apt,60,32,64,2018-09-01,2.08,6,365
14644608,Grand 4.5 bien situé avec terrasse,56964199,Roland,,Saint-Jean-Baptiste,46.8079,-71.22419,Entire home/apt,125,31,57,2018-12-01,1.88,5,126
14650686,Cozy apartment in Québec City,88278269,Claude,,Vieux-Limoilou,46.82663,-71.23185,Entire home/apt,66,2,113,2019-02-27,3.75,2,362
14653933,2 BEDROOMS - CLOSE OLD QUEBEC - CHILDREN FRIENDLY,21107303,Flavie,,Sillery,46.78865,-71.25271,Entire home/apt,60,2,24,2019-02-17,0.79,2,363
14666460,Deux chambres claires et paisibles,40050462,Jp,,Saint-Jean-Baptiste,46.8077,-71.22608,Private room,110,1,36,2018-09-03,1.18,1,0
14667156,Lovely room w/ Queen bed in Old Limoilou!,18970888,Geneviève,,Vieux-Limoilou,46.8253,-71.22477,Private room,52,1,25,2018-12-01,0.82,1,0
14673039,Le Lieu Dit de Québec,91201192,Jean,,Saint-Jean-Baptiste,46.80857,-71.22401,Entire home/apt,115,2,113,2019-03-04,3.82,1,49
14681798,Les Immeubles Charlevoix - 760605,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81319,-71.21545,Entire home/apt,260,2,4,2018-09-03,0.19,72,311
14682190,Les Immeubles Charlevoix - 760608,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.8126,-71.21672,Entire home/apt,425,2,27,2019-01-02,1.07,72,302
14682662,Les Immeubles Charlevoix - 760610,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81166,-71.21685,Entire home/apt,230,2,0,,,72,277
14683257,Les Immeubles Charlevoix - 760612,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81259,-71.21542,Entire home/apt,289,2,4,2017-08-01,0.20,72,293
14683708,Les Immeubles Charlevoix - 760614,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81135,-71.21695,Entire home/apt,260,2,0,,,72,311
14684389,Les Immeubles Charlevoix - 760615,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81352,-71.21573,Entire home/apt,289,2,0,,,72,306
14685773,Les Immeubles Charlevoix - 760616,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81332,-71.21656,Entire home/apt,289,2,5,2018-10-08,0.25,72,258
14686314,Les Immeubles Charlevoix - 760631,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81318,-71.21645,Entire home/apt,260,2,0,,,72,328
14686723,Les Immeubles Charlevoix - 760705,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81279,-71.21572,Entire home/apt,380,2,16,2018-10-18,0.76,72,347
14687942,Les Immeubles Charlevoix - 760707,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81116,-71.21574,Entire home/apt,425,2,16,2019-01-20,0.71,72,312
14688319,Les Immeubles Charlevoix - 760805 Grand Penthouse,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8128,-71.21585,Entire home/apt,380,2,39,2019-02-10,1.69,72,286
14688802,Les Immeubles Charlevoix - 760809 Grand Penthouse,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81127,-71.21545,Entire home/apt,530,2,14,2019-01-04,0.69,72,310
14705437,Cheap and cozy room!!,14966026,Maxim,,Saint-Sauveur,46.80982,-71.2427,Private room,42,1,283,2019-02-21,9.22,3,163
14712809,Loft d'artiste au coeur de Québec | Artist's loft,66367424,Vero,,Saint-Sauveur,46.81373,-71.23691,Entire home/apt,90,3,16,2019-01-01,0.53,1,0
14714667,Chalet sur bord de l'eau,91564065,Lapointe,,Cap-Rouge,46.756,-71.38967,Entire home/apt,95,2,15,2017-09-11,0.49,1,0
14714814,Charmant studio en plein centre ville.,73459837,François-Guillaume,,Saint-Jean-Baptiste,46.81243,-71.22021,Entire home/apt,121,28,54,2018-09-19,1.77,1,85
14720416,House appartment,46031097,Justin,,Des Châtels,46.84574,-71.39113,Private room,78,1,2,2018-03-04,0.12,1,0
14742226,Luxury semi-detached in Quebec city,91846631,Hugo,,Quartier 4-3,46.88947,-71.2692,Entire home/apt,401,1,0,,,1,364
14756523,QUEBEC GRAND APPARTEMENT RAFRAÎCHI,35775015,Dave Et Clara,,Saint-Roch,46.81456,-71.22623,Entire home/apt,150,1,263,2019-02-25,8.69,8,189
14781888,Lit douillet abordable,7937998,Sandra,,Chutes-Montmorency,46.88847,-71.15941,Private room,54,1,27,2019-02-17,0.88,1,364
14784636,Charmante maison au coeur du Vieux Québec,92302625,Ginette,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81256,-71.21086,Entire home/apt,250,2,124,2019-02-24,4.07,1,259
14797812,Modern Condo within 10 min from downtown,92431025,Dominique,,Sillery,46.76377,-71.27523,Entire home/apt,95,3,89,2019-02-18,2.92,1,24
14819421,4½ très chaleureux dans St-Roch,11295927,Catherine,,Saint-Roch,46.81293,-71.22803,Shared room,35,1,14,2016-12-06,0.46,2,0
14842040,Condo au cœur du Vieux Limoilou :),41103324,Kathryne,,Vieux-Limoilou,46.82475,-71.22912,Private room,66,1,26,2017-10-09,0.85,1,0
14852583,Charmant condo meublé au coeur du Vieux-Québec,92980567,Audrey,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80996,-71.20925,Entire home/apt,141,60,1,2017-09-17,0.06,1,363
14870094,Perfect place to sleep during your travel,93171151,Jimmy,,Loretteville,46.86351,-71.37755,Private room,29,4,3,2016-10-08,0.10,1,0
14927533,Charmant loft tout inclus! :),67960355,Sandra,,Val-Bélair,46.87494,-71.45573,Entire home/apt,66,1,58,2019-02-10,1.94,1,35
14945019,Superbe logement au coeur de la ville,72867708,Eve-Lyne,,Montcalm,46.80397,-71.22538,Entire home/apt,170,1,1,2016-09-11,0.03,1,0
14950796,Perfect house for a family!,34519368,Guy,,Plateau,46.77672,-71.31395,Entire home/apt,125,3,3,2017-10-22,0.17,1,0
14967773,L'Atelier - OLD QUEBEC,58932059,Laury,,Saint-Roch,46.8135,-71.22431,Entire home/apt,75,1,178,2019-02-17,6.12,6,192
14977772,Coquet condo au coeur du Vieux Limoilou,94363896,Élyse,,Vieux-Limoilou,46.82325,-71.22805,Entire home/apt,100,4,1,2016-09-29,0.03,1,0
14979449,Spacious downtown apartment close to everything!,65501641,Lynda,,Vieux-Limoilou,46.8251,-71.22644,Entire home/apt,75,2,12,2019-02-18,0.41,1,14
14979813,"Québec, chambre confortable",68554325,Sylvie,,Maizerets,46.83338,-71.22736,Private room,46,1,57,2019-01-04,1.91,3,90
14981228,R&R/Breakfast/Private Bath/Patio/Free Parking,40029924,Warren,,Chutes-Montmorency,46.88435,-71.15188,Private room,51,2,68,2018-10-30,3.72,3,0
15002155,Cute and Fun Appartment with an Exceptional View,94625276,Annie,,Saint-Roch,46.81324,-71.22103,Entire home/apt,52,4,5,2017-05-24,0.21,1,0
15004132,"4 1/2 Nice, clean and comfy!",64226442,Claude,,Maizerets,46.84572,-71.23525,Entire home/apt,55,32,91,2018-11-17,3.04,1,323
15007690,Les charmes du Vieux-Québec. Mensuel $1 000.00,10148102,Jean-Michel,,Saint-Jean-Baptiste,46.8087,-71.2205,Entire home/apt,95,31,31,2018-11-11,1.04,1,207
15023267,"Québec, quartier Montcalm, grand confort",94835553,Jean,,Montcalm,46.79837,-71.23723,Entire home/apt,100,31,0,,,1,362
15040288,Superb loft de la Cité - 302,4252877,Nathalie,,Saint-Roch,46.81276,-71.22458,Entire home/apt,79,2,101,2018-11-11,3.38,6,329
15053573,Nice apartment to discover and enjoy Québec City !,95146129,Vincent,,Saint-Roch,46.81627,-71.22086,Entire home/apt,72,2,51,2019-02-24,1.92,1,3
15058489,Appartment - Old Qc/Convention center with PARKING,95199966,Charles,,Saint-Jean-Baptiste,46.81071,-71.21855,Entire home/apt,88,2,17,2017-06-26,0.57,1,0
15072219,Maison en rangée dans Saint-Sauveur,4599719,Cassiopée,,Saint-Sauveur,46.81125,-71.24208,Entire home/apt,60,2,9,2018-08-03,0.34,6,124
15082835,Maison à 10-15 minutes de tous les attraits,95436676,Brenda,,Quartier 4-2,46.89157,-71.2867,Entire home/apt,135,5,37,2019-02-21,1.27,1,315
15113209,Explorez Québec à pieds...,45136384,Véronique,,Saint-Roch,46.81431,-71.22964,Entire home/apt,66,3,15,2017-08-21,0.56,1,0
15115820,"Près de tout, Spacieux et Confortable",30740651,Catherine,,Sillery,46.76298,-71.27231,Entire home/apt,135,2,7,2017-07-18,0.24,1,0
15134182,Charming apartment in the heart of St-Roch,41854279,Vincent,,Saint-Sauveur,46.80664,-71.24053,Entire home/apt,68,3,6,2017-06-04,0.20,1,0
15160211,"appart-studio dans un triplex neuf, tout inclus!",3927227,Paul,,Saint-Sacrement,46.7947,-71.25616,Entire home/apt,29,30,1,2018-12-22,0.39,2,270
15165619,Welcome to The Smiling Duvet,96233204,Daniel&Myriam&Antoine,,Plateau,46.7808,-71.31105,Private room,23,3,33,2018-02-25,1.11,1,0
15192608,"Charming, comfy, newly renovated, best location!",5250721,Sophie,,Saint-Jean-Baptiste,46.81153,-71.22257,Entire home/apt,100,2,134,2019-03-05,5.02,1,256
15217692,Bel appartement urbain,96694179,Bernard,,Vieux-Limoilou,46.82756,-71.23162,Entire home/apt,100,2,96,2019-02-18,3.24,1,331
15238298,Superb condo near the Old City,75301781,Raymond,,Saint-Jean-Baptiste,46.81076,-71.22107,Entire home/apt,130,1,222,2019-02-19,7.52,1,80
15250120,Le p'tit voisin du centre-ville !,96979479,Patricia,,Vieux-Limoilou,46.82422,-71.228,Entire home/apt,130,3,2,2017-07-23,0.10,1,0
15255272,CHARMING  APARTMENT IN THE CITY CENTER,38502801,Natalia,,Saint-Sauveur,46.80611,-71.2414,Entire home/apt,86,1,148,2019-02-17,5.02,1,273
15313497,Canadian traditional house,77335782,Sarah,,Vieux-Moulin,46.85226,-71.21477,Entire home/apt,141,2,6,2018-09-03,0.22,1,47
15344986,Beau loft urbain rénové près de tout,88804607,Marie-Ève,,Saint-Roch,46.81528,-71.2223,Entire home/apt,50,10,0,,,1,0
15359759,Cozy room near from d-town!,98039786,Jonathan Ritchie,,Lairet,46.83614,-71.2467,Private room,42,1,22,2017-10-01,0.77,1,0
15370146,Loft chaleureux proche du centre-ville de Québec,56132097,Serge Amon,,Saint-Sauveur,46.80794,-71.23342,Entire home/apt,46,2,94,2019-02-10,3.20,2,224
15447336,"Grand logement, au coeur de la ville de Québec!",92298152,Pamela,,Saint-Jean-Baptiste,46.80616,-71.225,Entire home/apt,90,2,2,2016-10-26,0.07,1,0
15467059,Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81783,-71.20849,Entire home/apt,38,31,1,2018-01-22,0.07,3,97
15479464,Nid douillet entièrement rénové et fonctionnel,99371921,Suzanne,,L'Aéroport,46.77567,-71.3662,Entire home/apt,66,2,73,2019-02-19,2.53,1,64
15483428,APPART-HOTEL au coeur du quartier historique (330),99404719,Gilles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81412,-71.21239,Entire home/apt,185,2,33,2019-02-18,1.54,2,347
15491404,Chambre 5,92444271,,,L'Aéroport,46.79475,-71.378,Private room,100,1,0,,,1,363
15506395,4½ très chaleureux dans St-Roch,11295927,Catherine,,Saint-Roch,46.81397,-71.23003,Entire home/apt,80,2,5,2017-10-22,0.18,2,0
15509049,Belle chambre tranquille dans quartier dynamique!,84899409,Marie-Odile,,Saint-Sauveur,46.81131,-71.23891,Private room,35,1,0,,,1,0
15518541,Beautiful small appartment,58624179,Jean-Philip,,Saint-Jean-Baptiste,46.80847,-71.22454,Entire home/apt,66,2,11,2017-11-21,0.46,1,0
15532013,Maison unifamiliale sur 3 étages avec 3 chambres,99897255,Wawa,,Saint-Jean-Baptiste,46.80984,-71.22415,Private room,450,1,2,2017-07-10,0.07,3,179
15536331,Comfy loft Downtown Quebec City,99944561,Pelletier,,Saint-Roch,46.81359,-71.22514,Entire home/apt,125,1,290,2019-03-03,10.03,2,338
15551756,Maison canadienne et piscine creusée,64434753,Kathleen,,Des Châtels,46.8535,-71.38007,Entire home/apt,100,7,2,2017-08-09,0.10,1,65
15551816,Lovely apartment downtown Quebec City (1-4 pers.),100098266,Cécile,,Saint-Roch,46.81316,-71.22487,Entire home/apt,115,1,283,2019-02-23,9.96,2,341
15565301,"Appartement lumineux, Centre-Ville Québec",20231942,Charles,,Saint-Jean-Baptiste,46.80953,-71.22422,Entire home/apt,153,2,4,2017-08-14,0.20,1,0
15567165,Cozy and calm house for some weeks in Quebec City,28187902,Chantal,,Des Châtels,46.83454,-71.35828,Entire home/apt,40,14,0,,,3,35
15582218,Private room in the heart of Saint-Roch,44701521,Paul,,Saint-Roch,46.81703,-71.22257,Private room,40,1,65,2019-01-27,2.27,8,25
15582895,Private room downtown,44701521,Paul,,Saint-Roch,46.81659,-71.22126,Private room,20,1,53,2019-01-04,1.85,8,24
15589515,APPART-HOTEL au coeur du quartier historique (310),99404719,Gilles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81408,-71.2138,Entire home/apt,185,1,6,2019-02-18,0.22,2,354
15603520,"Québec, 3 1/2 près du centre-ville et de la nature",52588291,Éric,,Neufchâtel-Est/Lebourgneuf,46.83342,-71.31618,Entire home/apt,66,2,97,2019-03-03,3.59,1,244
15609231,Beau chalet au bord d'un lac,85596887,Isabelle,,Notre-Dame-des-Laurentides,46.94409,-71.35542,Entire home/apt,121,2,12,2019-01-02,0.42,1,0
15610296,"nouveau sur RBNB, Central,du cachet. Quartier hype",100645842,Céline Et Francois,,Vieux-Limoilou,46.82169,-71.22176,Entire home/apt,76,3,38,2019-01-03,1.34,1,124
15612117,Magnifique bungalow dans secteur paisible,100661483,Denise,,Quartier 4-3,46.88115,-71.25239,Private room,75,3,1,2016-10-30,0.03,1,362
15612482,Best location in town!,99627397,Louis-P,,Saint-Roch,46.8145,-71.22607,Entire home/apt,119,2,95,2019-02-16,4.70,1,335
15635401,logement pour amateur: ski kayak skidoo ou chevaux,100833530,Frank,,Lac-Saint-Charles,46.92444,-71.39617,Entire home/apt,84,3,5,2018-09-15,0.26,1,155
15643047,Chambre dans un grand appartement en ville,16500372,Georgia,,Saint-Jean-Baptiste,46.80913,-71.22684,Private room,25,31,3,2018-09-23,0.19,1,173
15664138,Charmant loft au coeur du centre-ville,37406296,Karine,,Saint-Sauveur,46.80843,-71.23553,Entire home/apt,66,2,18,2018-09-23,0.69,1,0
15676165,Bel appartement ensoleillé près de tout,101248265,Manon,,Vieux-Moulin,46.85268,-71.22594,Entire home/apt,100,2,77,2019-03-05,2.76,1,319
15682145,Cosy and close to everything!,32446263,Eve,,Saint-Roch,46.81414,-71.21996,Entire home/apt,95,3,68,2019-02-24,2.51,1,138
15687707,2BDR near Old Quebec everything Included & parking,101289656,Veronique,,Saint-Jean-Baptiste,46.80993,-71.22251,Entire home/apt,66,30,0,,,1,174
15698666,"Peacefull, charming and luminous",33902178,Janny,,Saint-Sauveur,46.80629,-71.23391,Private room,46,2,45,2019-02-11,1.71,2,84
15698733,Mi Casa es su Casa,20112353,Francois,,Quartier 5-4,46.85927,-71.1965,Entire home/apt,255,3,31,2018-12-31,1.16,1,154
15706190,Studio apartment downtown Ste-Foy,23987025,Elise,,Saint-Louis,46.76799,-71.28122,Entire home/apt,29,32,15,2019-01-26,0.63,1,294
15719713,Cozy Apartment 203 - CND,4252877,Nathalie,,Saint-Roch,46.81319,-71.22475,Entire home/apt,84,2,119,2019-02-18,4.22,6,357
15741953,Spacious and bright apartment on St-Vallier Street,7986106,Amélie,,Saint-Sauveur,46.81088,-71.23504,Entire home/apt,75,2,21,2017-10-22,0.76,2,0
15759135,Chambre au centre-ville,33690591,Steven,,Saint-Roch,46.81323,-71.23068,Private room,46,1,20,2019-01-09,0.71,1,365
15770074,"Québec City, Chambre confortable!;)",17893514,Lauraine,,Cité Universitaire,46.77663,-71.30207,Private room,35,2,29,2019-02-16,1.30,5,329
15780108,Maison de ville chaleureuse et bien située,80291212,Catherine,,Neufchâtel-Est/Lebourgneuf,46.8503,-71.3035,Entire home/apt,141,3,3,2017-07-10,0.11,1,0
15803197,La champêtre de Limoilou.,27213304,Sylvain,,Lairet,46.83183,-71.23848,Private room,55,1,69,2019-02-21,4.00,6,310
15813712,Nid douillet au coeur de St-Sauveur,7986106,Amélie,,Saint-Sauveur,46.81116,-71.2353,Private room,46,1,1,2017-04-30,0.04,2,0
15820275,Large and luminous private room in St-Sauveur,44924063,Yann,,Saint-Sauveur,46.81062,-71.23887,Private room,50,1,67,2019-01-03,2.37,1,74
15860487,Appartement chaleureux et authentique,56132097,Serge Amon,,Saint-Sauveur,46.80685,-71.23369,Entire home/apt,79,2,21,2019-02-18,2.94,2,124
15885829,Grand Loft avec vue inspirante!,21919532,Juan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81382,-71.2166,Entire home/apt,100,1,12,2019-02-24,0.45,1,0
15903409,LoFT CaCHÉ,32966320,Jazun,,Montcalm,46.79817,-71.22269,Entire home/apt,121,6,85,2019-02-09,3.16,1,170
15910317,Awesome condo in Old Quebec City,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8134,-71.21049,Entire home/apt,249,1,82,2019-02-16,3.06,8,364
15936265,Chambre a prix modique/ Low rate room,3311965,Daniel,,Sillery,46.77779,-71.25932,Private room,33,1,134,2018-10-26,5.03,2,198
15938372,Chez Biaani 2e chambre,34889351,Lucie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81653,-71.20599,Private room,60,1,169,2019-02-23,6.15,2,165
15940301,T401 - 2-bedroom penthouse at Les Lofts du Trésor,23693320,Team,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81498,-71.20514,Entire home/apt,512,2,5,2019-01-27,0.20,14,38
15942063,"Comfy 3BR house, close to everything",102159694,Francis,,Plateau,46.77235,-71.31408,Entire home/apt,84,60,2,2017-01-03,0.07,1,48
15949050,Accueillant  5 1/2 dans  Montcalm près de tout,103537857,Gaétane Et André,,Saint-Sacrement,46.79464,-71.25986,Entire home/apt,100,2,85,2019-02-10,3.08,1,127
15952516,Longue durée / magnifique app. au coeur de Québec,85822978,Eveline,,Saint-Roch,46.81172,-71.23082,Entire home/apt,46,120,0,,,1,365
